Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z Position-X Position-Y Position-Z
50 2.472775459289551 0.05064892768859863 19.74375461901646 20.22019420006919 2.702635999983139e-38 22.0 -108.0 985.0 -25.25 -4.375 -41.75 -0.0625 -0.0625 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 11.0 20.0 -105.0 974.0 4844 0 478 
51 2.5214717388153076 0.048696279525756836 20.535449725087762 20.226282616977464 2.702635999983139e-38 18.0 -107.0 986.0 -24.875 -4.75 -41.25 0.0 0.0 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -2.0 -2.0 12.0 20.0 -105.0 974.0 1260 0 6131 
52 2.573633909225464 0.05216217041015625 19.170981424601433 20.204893871502268 2.702635999983139e-38 18.0 -108.0 987.0 -23.75 -4.75 -41.75 0.25 0.125 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 13.0 20.0 -105.0 974.0 3406 0 3614 
53 2.621335029602051 0.047701120376586914 20.963868188111338 20.21870512600826 2.702635999983139e-38 18.0 -107.0 984.0 -24.1875 -4.375 -41.25 0.0625 0.125 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 9.0 20.0 -105.0 974.0 3538 0 3202 
54 2.671520471572876 0.050185441970825195 19.9260973048985 20.213208386236744 2.702635999983139e-38 18.0 -108.0 985.0 -24.5625 -4.375 -41.25 0.125 0.0 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 11.0 20.0 -105.0 974.0 3577 0 2951 
55 2.7224907875061035 0.05097031593322754 19.619262343008163 20.20208856257762 2.702635999983139e-38 18.0 -107.0 985.0 -24.1875 -4.375 -40.5 0.0625 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 10.0 20.0 -105.0 974.0 3578 0 2793 
56 2.7715158462524414 0.04902505874633789 20.39773180434381 20.20554927575878 2.7032817183155e-38 19.0 -107.0 985.0 -24.5625 -4.375 -41.75 0.0625 0.0 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 11.0 20.0 -105.0 974.0 3570 0 2705 
57 2.821136951446533 0.0496211051940918 20.152715182149276 20.204619974501185 2.7032817183155e-38 16.0 -107.0 982.0 -23.75 -4.0625 -41.25 0.1875 0.0 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -3.0 -2.0 7.0 20.0 -105.0 974.0 3562 0 2655 
58 2.873194932937622 0.05205798149108887 19.209350254411557 20.186587180389964 2.7032817183155e-38 18.0 -107.0 984.0 -23.0625 -4.0625 -42.5625 -0.1875 -0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 9.0 20.0 -105.0 974.0 3555 0 2627 
59 2.923607349395752 0.05041241645812988 19.83638298375464 20.180548530976314 2.7032817183155e-38 18.0 -108.0 982.0 -24.875 -4.375 -41.25 -0.1875 0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 7.0 20.0 -105.0 974.0 3550 0 2613 
60 2.97562575340271 0.05201840400695801 19.22396542320367 20.163826022606624 2.7032817183155e-38 18.0 -108.0 986.0 -24.5625 -4.0625 -41.25 0.0625 0.125 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 11.0 20.0 -105.0 974.0 3546 0 2605 
61 3.0236382484436035 0.048012495040893555 20.82791154986369 20.17437106816575 2.7032817183155e-38 18.0 -107.0 985.0 -24.5625 -4.0625 -41.25 -0.1875 0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -2.0 10.0 20.0 -105.0 974.0 3543 0 2601 
62 3.0724599361419678 0.04882168769836426 20.482700356003967 20.17927045058634 2.7032817183155e-38 19.0 -107.0 985.0 -24.5625 -3.6875 -41.75 0.0625 0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 10.0 20.0 -105.0 974.0 3541 0 2598 
63 3.120870590209961 0.048410654067993164 20.656609980842063 20.186674896943288 2.702922985908633e-38 19.0 -107.0 984.0 -25.25 -4.0625 -41.75 0.125 -0.0625 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 10.0 20.0 -105.0 974.0 3539 0 2596 
64 3.1700756549835205 0.04920506477355957 20.323111139106796 20.188792623730837 2.702922985908633e-38 20.0 -108.0 985.0 -24.5625 -3.6875 -42.0625 0.0625 0.0 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 11.0 20.0 -105.0 974.0 3537 0 2594 
65 3.2193422317504883 0.04926657676696777 20.29773663248467 20.190459827148242 2.702922985908633e-38 18.0 -108.0 982.0 -24.5625 -4.375 -41.25 0.0625 0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 7.0 20.0 -105.0 974.0 3536 0 2593 
66 3.2700917720794678 0.05074954032897949 19.704611973184125 20.182919807791897 2.702922985908633e-38 18.0 -108.0 987.0 -24.5625 -4.0625 -41.25 -0.1875 0.1875 0.1875 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 12.0 20.0 -105.0 974.0 3535 0 2592 
67 3.3195104598999023 0.04941868782043457 20.235260062621517 20.183699015071138 2.702922985908633e-38 19.0 -107.0 981.0 -24.5625 -4.75 -41.75 0.0625 0.0 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 6.0 20.0 -105.0 974.0 3534 0 2591 
68 3.368103265762329 0.04859280586242676 20.579177971964498 20.189404728542083 2.702922985908633e-38 19.0 -107.0 983.0 -24.875 -3.6875 -42.5625 -0.0625 0.0 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -2.0 8.0 20.0 -105.0 974.0 3533 0 2591 
69 3.418917655944824 0.05081439018249512 19.679464742341565 20.18182563713478 2.702922985908633e-38 19.0 -105.0 984.0 -24.875 -4.375 -43.375 0.0 0.125 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 0.0 10.0 20.0 -105.0 974.0 3533 0 2590 
70 3.4685378074645996 0.04962015151977539 20.153102507183288 20.18141473025141 2.702922985908633e-38 18.0 -108.0 984.0 -24.875 -4.375 -40.375 0.0625 -0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 9.0 20.0 -105.0 974.0 3532 0 2590 
71 3.514914035797119 0.04637622833251953 21.562771185917867 20.199640525176736 2.702277267576272e-38 18.0 -108.0 988.0 -24.5625 -4.375 -40.875 0.0625 0.0 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -3.0 14.0 20.0 -105.0 974.0 3532 0 2590 
72 3.5632741451263428 0.04836010932922363 20.678199736734424 20.20613544385233 2.702277267576272e-38 19.0 -106.0 982.0 -25.25 -4.0625 -40.875 -0.0625 0.0 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -1.0 7.0 20.0 -105.0 974.0 3532 0 2589 
73 3.6124563217163086 0.04918217658996582 20.332569018590785 20.207856787405277 2.702277267576272e-38 19.0 -108.0 980.0 -24.5625 -3.25 -41.75 0.1875 -0.125 0.1875 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 5.0 20.0 -105.0 974.0 3531 0 2589 
74 3.6594655513763428 0.04700922966003418 21.27241835766923 20.221532068301133 2.702277267576272e-38 20.0 -106.0 982.0 -25.25 -4.375 -41.6875 -0.125 -0.0625 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -1.0 7.0 20.0 -105.0 974.0 3531 0 2589 
